V5,V2
4.825,4.925
4.84,4.915
4.835,4.915
4.825,4.91
4.82,4.92
4.85,4.935
4.855,4.935
4.85,4.92
4.845,4.94
4.865,4.97
4.895,5.04
4.905,5.26
4.945,5.705
5.025,5.91
5.255,5.61
5.73,5.375
6.075,5.29
5.835,5.2
5.43,5.09
5.31,4.955
5.31,4.76
5.31,4.565
5.31,4.505
5.32,4.015
5.31,3.73
5.325,3.52
5.305,3.305
5.29,3.07
5.265,2.785
5.265,2.55
5.26,2.41
5.22,2.285
5.17,2.165
5.11,2.095
5.025,2.07
4.935,2.035
4.83,2.015
4.69,2.0
4.575,2.01
4.53,2.015
4.575,2.025
4.615,2.05
4.645,2.115
4.66,2.215
4.66,2.37
4.635,2.595
4.655,2.88
4.67,2.975
4.78,3.51
4.83,3.86
4.855,4.18
4.83,4.465
4.815,4.725
4.8,4.94
4.795,5.155
4.805,5.355
4.815,5.505
4.825,5.61
4.84,5.695
4.86,5.75
4.865,5.795
4.855,5.825
4.85,5.865
4.885,5.92
4.895,5.95
4.92,5.965
4.905,6.005
4.9,6.035
4.915,6.06
4.89,6.08
4.87,6.11
4.885,6.14
4.895,6.155
4.89,6.205
4.875,6.21
4.87,6.265
4.875,6.31
4.88,6.34
4.87,6.37
4.875,6.425
4.92,6.46
4.935,6.51
4.93,6.535
4.92,6.575
4.915,6.635
4.92,6.66
4.93,6.675
4.935,6.7
4.96,6.73
4.985,6.735
4.99,6.745
5.005,6.76
5.015,6.745
5.04,6.74
5.02,6.71
5.015,6.655
5.045,6.635
5.06,6.62
5.065,6.55
5.075,6.48
5.095,6.445
5.115,6.38
5.095,6.31
5.08,6.22
5.09,6.15
5.095,6.075
5.1,5.99
5.08,5.9
5.07,5.815
5.1,5.755
5.11,5.67
5.1,5.585
5.1,5.52
5.095,5.475
5.055,5.415
5.02,5.355
5.01,5.305
5.04,5.285
5.06,5.25
5.045,5.205
5.015,5.18
5.005,5.175
5.0,5.175
5.0,5.135
4.99,5.125
4.99,5.12
5.015,5.13
5.015,5.11
4.995,5.1
4.98,5.095
4.985,5.115
4.99,5.11
4.985,5.09
4.98,5.11
4.99,5.13
4.98,5.12
4.975,5.105
4.955,5.11
4.97,5.13
4.98,5.12
4.99,5.11
4.975,5.12
4.975,5.135
4.985,5.125
4.965,5.12
4.95,5.11
4.965,5.12
4.97,5.13
4.97,5.11
4.95,5.105
4.95,5.105
4.96,5.11
4.975,5.09
4.96,5.08
4.955,5.085
4.955,5.09
4.96,5.075
4.94,5.06
4.95,5.05
4.945,5.06
4.95,5.05
4.945,5.04
4.925,5.04
4.93,5.045
4.94,5.04
4.93,5.03
4.915,5.01
4.925,5.02
4.93,5.025
4.925,5.0
4.91,4.995
4.915,5.0
4.925,5.005
4.935,4.995
4.92,4.98
4.91,4.985
4.925,5.0
4.935,4.98
4.915,4.97
4.905,4.98
4.93,4.98
4.935,4.98
4.92,4.97
4.915,4.965
4.93,4.985
4.93,4.97
4.9,4.955
4.9,4.96
4.925,4.965
4.925,4.96
4.925,4.945
4.91,4.94
4.915,4.96
4.915,4.955
4.91,4.96
4.905,4.945
4.91,4.955
4.915,4.965
4.915,4.95
4.905,4.94
4.905,4.955
4.925,4.955
4.93,4.955
4.915,4.935
4.92,4.955
4.93,4.96
4.935,4.95
4.925,4.94
4.915,4.935
4.925,4.955
4.935,4.955
4.935,4.95
4.94,4.95
4.945,4.98
4.95,5.03
4.965,5.24
5.005,5.745
5.07,5.855
5.3,5.52
5.79,5.36
5.985,5.3
5.625,5.23
5.495,5.2
5.35,4.945
5.37,4.7
5.39,4.435
5.4,4.115
5.41,3.81
5.41,3.535
5.385,3.295
5.375,3.035
5.37,2.75
5.35,2.52
5.315,2.37
5.27,2.245
5.2,2.135
5.11,2.055
5.015,2.03
4.935,2.005
4.83,2.0
4.69,1.985
4.595,1.985
4.61,2.0
4.665,2.015
4.71,2.055
4.71,2.135
4.705,2.31
4.71,2.365
4.76,2.745
4.775,3.05
4.825,3.425
4.89,3.79
4.91,4.13
4.88,4.425
4.87,4.725
4.855,4.975
4.85,5.2
4.84,5.41
4.84,5.565
4.87,5.67
4.885,5.73
4.895,5.775
4.89,5.82
4.905,5.875
4.915,5.91
4.905,5.93
4.905,5.965
4.915,6.005
4.925,6.03
4.915,6.05
4.905,6.065
4.91,6.115
4.92,6.135
4.92,6.18
4.905,6.195
4.9,6.23
4.915,6.27
4.915,6.305
4.91,6.335
4.905,6.37
4.935,6.43
4.94,6.465
4.93,6.51
4.92,6.56
4.94,6.62
4.955,6.66
4.95,6.67
4.955,6.7
4.975,6.735
5.0,6.755
5.01,6.765
5.03,6.78
5.055,6.78
5.085,6.78
5.08,6.75
5.07,6.73
5.09,6.705
5.1,6.695
5.125,6.62
5.135,6.57
5.135,6.525
5.155,6.455
5.16,6.375
5.145,6.27
5.15,6.19
5.185,6.115
5.19,6.025
5.185,5.94
5.18,5.855
5.205,5.785
5.205,5.71
5.195,5.635
5.19,5.57
5.195,5.52
5.2,5.46
5.195,5.395
5.175,5.35
5.18,5.33
5.185,5.28
5.17,5.24
5.135,5.205
5.155,5.2
5.165,5.195
5.16,5.165
5.14,5.14
5.14,5.15
5.13,5.145
5.15,5.13
5.13,5.12
5.125,5.135
5.13,5.135
5.13,5.13
5.125,5.12
5.13,5.13
5.145,5.145
5.14,5.14
5.135,5.13
5.12,5.14
5.125,5.155
5.125,5.145
5.13,5.14
5.115,5.15
5.13,5.145
5.135,5.145
5.125,5.14
5.11,5.13
5.115,5.13
5.115,5.135
5.115,5.13
5.105,5.115
5.105,5.125
5.11,5.12
5.105,5.11
5.09,5.09
5.09,5.09
5.1,5.1
5.105,5.09
5.085,5.06
5.075,5.055
5.085,5.06
5.09,5.05
5.08,5.03
5.06,5.035
5.08,5.04
5.09,5.035
5.08,5.015
5.065,5.005
5.075,5.015
5.095,5.01
5.075,4.99
5.07,4.975
5.07,4.99
5.075,4.99
5.075,4.98
5.055,4.975
5.065,4.975
5.075,4.98
5.075,4.97
5.055,4.955
5.065,4.965
5.07,4.975
5.07,4.965
5.065,4.95
5.06,4.95
5.065,4.965
5.075,4.955
5.07,4.945
5.045,4.945
5.07,4.96
5.075,4.95
5.065,4.935
5.055,4.935
5.065,4.945
5.08,4.945
5.07,4.93
5.055,4.915
5.065,4.94
5.075,4.945
5.08,4.935
5.06,4.93
5.065,4.935
5.06,4.945
5.065,4.935
5.06,4.925
5.06,4.935
5.07,4.94
5.075,4.94
5.07,4.92
5.065,4.935
5.09,4.96
5.095,4.97
5.1,5.055
5.1,5.4
5.155,5.93
5.265,5.805
5.555,5.43
6.05,5.3
6.1,5.225
5.695,5.095
5.495,4.895
5.49,4.64
5.52,4.35
5.515,4.255
5.51,3.74
5.52,3.525
5.505,3.315
5.51,3.055
5.505,2.725
5.49,2.495
5.455,2.35
5.425,2.23
5.37,2.095
5.285,2.02
5.19,1.995
5.11,1.98
5.01,1.965
4.88,1.94
4.795,1.955
4.84,1.975
4.9,1.995
4.925,2.03
4.94,2.12
4.935,2.285
4.955,2.485
4.94,2.735
4.945,3.05
4.985,3.41
5.005,3.52
5.065,4.12
5.025,4.43
5.01,4.745
5.005,5.01
5.0,5.255
4.975,5.455
4.985,5.6
5.0,5.715
5.01,5.77
5.005,5.805
5.005,5.87
5.02,5.92
5.015,5.95
5.015,5.985
5.005,6.02
5.015,6.05
5.025,6.08
5.005,6.095
4.995,6.135
5.005,6.175
5.01,6.19
5.0,6.225
4.99,6.25
4.99,6.295
4.995,6.315
5.0,6.36
4.99,6.395
4.98,6.44
4.995,6.48
5.0,6.52
4.995,6.545
4.99,6.59
5.005,6.64
5.01,6.67
5.005,6.705
5.005,6.74
5.02,6.785
5.035,6.805
5.035,6.82
5.04,6.84
5.055,6.86
5.07,6.865
5.075,6.855
5.075,6.83
5.095,6.82
5.115,6.78
5.115,6.715
5.12,6.67
5.14,6.62
5.15,6.605
5.175,6.45
5.175,6.355
5.185,6.28
5.21,6.19
5.22,6.08
5.215,5.98
5.21,5.9
5.23,5.825
5.23,5.74
5.215,5.655
5.215,5.6
5.22,5.54
5.215,5.48
5.2,5.41
5.18,5.365
5.175,5.335
5.185,5.295
5.175,5.255
5.155,5.215
5.14,5.22
5.155,5.2
5.14,5.18
5.105,5.155
5.115,5.17
5.12,5.17
5.11,5.15
5.1,5.14
5.095,5.165
5.09,5.175
5.095,5.17
5.08,5.165
5.075,5.185
5.08,5.185
5.075,5.185
5.06,5.17
5.075,5.175
5.095,5.19
5.105,5.175
5.095,5.15
5.085,5.135
5.095,5.135
5.115,5.115
5.105,5.09
5.105,5.085
5.1,5.08
5.1,5.07
5.085,5.06
5.08,5.045
5.08,5.07
5.08,5.08
5.08,5.08
5.045,5.065
5.035,5.06
5.025,5.06
5.025,5.055
5.0,5.045
5.015,5.04
5.005,5.055
5.005,5.05
4.995,5.02
4.98,5.015
4.99,5.02
4.995,5.01
4.98,4.995
4.98,4.995
4.975,5.005
4.98,4.995
4.97,4.985
4.955,4.975
4.96,4.98
4.97,4.98
4.96,4.965
4.955,4.955
4.95,4.965
4.95,4.975
4.955,4.955
4.94,4.945
4.95,4.955
4.965,4.945
4.95,4.95
4.935,4.93
4.945,4.93
4.955,4.955
4.96,4.945
4.96,4.94
4.94,4.94
4.955,4.955
4.96,4.95
4.96,4.94
4.95,4.94
4.955,4.96
4.95,4.95
4.945,4.94
4.945,4.93
4.96,4.95
4.95,4.96
4.955,4.935
4.95,4.94
4.965,4.945
4.97,4.95
4.965,4.935
4.945,4.94
4.945,4.955
4.96,4.945
4.955,4.95
4.945,4.94
4.945,4.935
4.945,4.955
4.95,4.945
4.93,4.935
4.925,4.94
4.935,4.945
4.95,4.95
4.96,4.935
4.955,4.95
4.975,4.97
4.995,4.97
4.985,5.005
4.995,5.235
5.03,5.73
5.095,5.885
5.23,5.58
5.63,5.385
5.99,5.35
6.03,5.335
5.475,5.21
5.385,5.085
5.415,4.915
5.43,4.65
5.435,4.31
5.43,3.94
5.445,3.605
5.455,3.265
5.43,2.945
5.4,2.725
5.39,2.555
5.42,2.455
5.425,2.365
5.415,2.27
5.395,2.165
5.385,2.09
5.32,2.045
5.235,2.025
5.17,1.99
5.11,1.98
5.01,1.975
4.925,1.955
4.88,1.955
4.915,1.98
4.935,1.99
4.935,2.06
4.9,2.14
4.88,2.275
4.855,2.435
4.84,2.61
4.835,2.815
4.835,3.1
4.855,3.415
4.845,3.71
4.82,3.995
4.82,4.305
4.845,4.605
4.86,4.865
4.83,5.06
4.81,5.25
4.8,5.435
4.81,5.58
4.81,5.695
4.8,5.775
4.82,5.85
4.835,5.9
4.835,5.94
4.835,5.985
4.83,6.045
4.835,6.065
4.84,6.115
4.825,6.165
4.825,6.21
4.835,6.26
4.81,6.295
4.81,6.335
4.81,6.39
4.825,6.445
4.83,6.5
4.84,6.525
4.84,6.585
4.845,6.635
4.85,6.68
4.85,6.73
4.83,6.775
4.85,6.825
4.865,6.87
4.85,6.9
4.835,6.95
4.84,6.99
4.865,7.025
4.875,7.055
4.89,7.08
4.895,7.11
4.895,7.12
4.92,7.12
4.93,7.11
4.935,7.105
4.96,7.08
4.98,7.03
4.97,6.97
4.985,6.92
5.01,6.865
5.01,6.785
5.03,6.685
5.045,6.605
5.05,6.535
5.065,6.445
5.05,6.34
5.055,6.255
5.08,6.175
5.065,6.075
5.065,5.97
5.055,5.89
5.06,5.815
5.085,5.745
5.08,5.665
5.055,5.615
5.055,5.56
5.05,5.54
5.04,5.45
5.02,5.405
5.03,5.375
5.035,5.34
5.02,5.295
4.995,5.26
5.0,5.255
5.01,5.24
5.025,5.22
5.01,5.195
5.01,5.185
5.025,5.185
5.025,5.17
5.01,5.14
5.0,5.135
5.0,5.13
4.99,5.13
4.98,5.12
4.97,5.105
4.99,5.12
5.0,5.115
4.985,5.11
4.965,5.105
4.98,5.115
4.985,5.12
5.005,5.115
4.99,5.11
4.975,5.105
4.98,5.125
4.985,5.115
4.965,5.105
4.965,5.12
4.985,5.12
4.985,5.115
4.97,5.115
4.965,5.1
4.98,5.12
4.975,5.115
4.95,5.1
4.94,5.1
4.95,5.11
4.965,5.1
4.97,5.1
4.96,5.085
4.965,5.095
4.965,5.1
4.945,5.08
4.93,5.075
4.945,5.09
4.945,5.1
4.945,5.075
4.93,5.08
4.94,5.095
4.945,5.105
4.95,5.1
4.93,5.085
4.935,5.09
4.92,5.105
4.925,5.095
4.92,5.075
4.935,5.07
4.96,5.07
4.965,5.05
4.96,5.015
4.945,5.01
4.96,5.005
4.975,4.985
4.975,4.97
4.955,4.955
4.95,4.955
4.965,4.945
4.955,4.945
4.94,4.96
4.945,4.97
4.945,4.975
4.945,4.96
4.92,4.95
4.905,4.965
4.92,4.96
4.925,4.955
4.91,4.95
4.9,4.945
4.91,4.97
4.91,4.965
4.91,4.95
4.91,4.955
4.915,4.975
4.915,4.95
4.91,4.935
4.905,4.955
4.91,4.965
4.915,4.96
4.915,4.95
4.895,4.945
4.905,4.955
4.915,4.97
4.91,4.955
4.905,4.955
4.915,4.98
4.92,4.995
4.935,5.04
4.94,5.25
4.98,5.75
5.045,6.015
5.175,5.725
5.57,5.46
6.03,5.4
5.84,5.36
5.42,5.31
5.305,5.26
5.355,5.18
5.38,5.04
5.405,4.81
5.43,4.505
5.465,4.175
5.49,3.835
5.505,3.455
5.505,3.16
5.5,2.94
5.535,2.785
5.555,2.63
5.545,2.505
5.53,2.345
5.515,2.215
5.505,2.18
5.375,2.08
5.285,2.03
5.215,2.01
5.1,2.0
4.96,1.98
4.885,1.975
4.88,1.975
4.92,2.005
4.92,2.02
4.885,2.095
4.87,2.215
4.835,2.355
4.795,2.515
4.77,2.685
4.77,2.9
4.79,3.15
4.795,3.445
4.78,3.73
4.755,4.005
4.77,4.305
4.795,4.595
4.775,4.83
4.74,5.045
4.725,5.25
4.73,5.315
4.715,5.595
4.725,5.725
4.75,5.815
4.75,5.875
4.755,5.925
4.76,5.96
4.76,6.0
4.78,6.06
4.785,6.1
4.765,6.14
4.755,6.185
4.76,6.23
4.77,6.27
4.75,6.285
4.74,6.33
4.75,6.375
4.76,6.42
4.75,6.46
4.73,6.51
4.74,6.57
4.75,6.615
4.735,6.65
4.725,6.69
4.725,6.75
4.73,6.77
4.735,6.83
4.73,6.88
4.745,6.92
4.755,6.97
4.765,6.99
4.77,7.01
4.78,7.03
4.795,7.05
4.805,7.055
4.81,7.035
4.82,7.03
4.84,7.02
4.865,6.98
4.87,6.925
4.875,6.875
4.91,6.815
4.91,6.745
4.92,6.66
4.935,6.58
4.955,6.51
4.985,6.425
4.98,6.315
4.975,6.215
4.985,6.14
4.985,6.105
5.0,5.96
4.995,5.875
4.995,5.805
5.005,5.74
5.005,5.67
4.98,5.595
4.98,5.56
4.985,5.505
4.985,5.46
4.975,5.405
4.965,5.375
4.975,5.35
4.975,5.315
4.955,5.28
4.945,5.25
4.95,5.25
4.96,5.215
4.95,5.195
4.93,5.175
4.935,5.17
4.945,5.155
4.94,5.15
4.925,5.135
4.925,5.14
4.925,5.15
4.935,5.13
4.93,5.105
4.925,5.12
4.935,5.13
4.93,5.125
4.925,5.11
4.92,5.11
4.94,5.125
4.945,5.115
4.935,5.11
4.925,5.11
4.93,5.12
4.93,5.13
4.93,5.115
4.925,5.115
4.925,5.135
4.94,5.135
4.925,5.125
4.91,5.125
4.92,5.145
4.93,5.13
4.92,5.13
4.915,5.125
4.92,5.13
4.92,5.13
4.925,5.12
4.895,5.11
4.905,5.115
4.92,5.125
4.91,5.11
4.895,5.09
4.89,5.085
4.9,5.1
4.9,5.095
4.885,5.075
4.88,5.07
4.89,5.09
4.895,5.065
4.885,5.055
4.875,5.045
4.885,5.065
4.895,5.05
4.885,5.04
4.865,5.03
4.87,5.04
4.875,5.025
4.88,5.02
4.86,5.01
4.865,5.025
4.87,5.03
4.875,5.01
4.85,5.0
4.85,5.005
4.86,5.02
4.865,5.0
4.845,4.995
4.85,4.995
4.85,5.005
4.86,4.99
4.84,4.985
4.845,4.995
4.845,5.015
4.86,5.03
4.855,5.015
4.835,5.025
4.845,5.045
4.85,5.05
4.84,5.04
4.835,5.035
4.83,5.055
4.845,5.045
4.845,5.03
4.855,5.015
4.875,5.015
4.88,5.025
4.88,4.995
4.87,4.975
4.895,4.985
4.915,4.97
4.91,4.95
4.885,4.93
4.89,4.925
4.905,4.95
4.91,4.96
4.905,5.03
4.93,5.265
4.965,5.775
5.02,5.96
5.175,5.625
5.635,5.415
6.05,5.38
5.735,5.31
5.355,5.245
5.29,5.155
5.325,5.0
5.34,4.77
5.35,4.45
5.355,4.09
5.385,3.765
5.39,3.665
5.395,3.125
5.4,2.925
5.415,2.795
5.47,2.705
5.485,2.56
5.475,2.42
5.485,2.31
5.465,2.24
5.4,2.19
5.345,2.135
5.295,2.1
5.215,2.075
5.095,2.06
4.975,2.025
4.935,2.02
4.96,2.03
4.975,2.035
4.96,2.06
4.915,2.125
4.875,2.245
4.835,2.38
4.78,2.53
4.735,2.715
4.74,2.97
4.75,3.07
4.745,3.605
4.74,3.925
4.73,4.255
4.74,4.57
4.72,4.84
4.69,5.065
4.68,5.29
4.68,5.495
4.685,5.665
4.69,5.76
4.685,5.845
4.705,5.91
4.705,5.955
4.71,6.0
4.7,6.05
4.705,6.105
4.715,6.15
4.725,6.17
4.695,6.225
4.705,6.28
4.715,6.325
4.72,6.36
4.71,6.395
4.72,6.455
4.725,6.48
4.735,6.545
4.72,6.58
4.725,6.65
4.735,6.69
4.735,6.735
4.725,6.77
4.725,6.825
4.745,6.88
4.755,6.92
4.73,6.96
4.74,7.0
4.745,7.05
4.755,7.075
4.765,7.105
4.755,7.125
4.77,7.15
4.8,7.155
4.8,7.145
4.8,7.135
4.815,7.125
4.845,7.08
4.84,7.04
4.845,7.0
4.855,6.945
4.87,6.925
4.89,6.79
4.89,6.71
4.915,6.63
4.925,6.54
4.95,6.435
4.93,6.335
4.925,6.25
4.945,6.165
4.95,6.065
4.945,5.97
4.93,5.895
4.92,5.82
4.92,5.74
4.915,5.665
4.91,5.61
4.91,5.56
4.915,5.52
4.905,5.46
4.885,5.415
4.89,5.385
4.9,5.35
4.875,5.3
4.86,5.275
4.85,5.26
4.855,5.265
4.855,5.22
4.82,5.205
4.825,5.2
4.835,5.19
4.845,5.175
4.84,5.165
4.82,5.165
4.845,5.17
4.85,5.145
4.84,5.14
4.835,5.135
4.84,5.15
4.84,5.145
4.825,5.13
4.825,5.135
4.83,5.145
4.85,5.14
4.845,5.13
4.84,5.12
4.84,5.13
4.855,5.14
4.86,5.135
4.835,5.13
4.835,5.14
4.83,5.145
4.845,5.15
4.825,5.14
4.83,5.145
4.835,5.16
4.835,5.15
4.82,5.15
4.815,5.15
4.825,5.155
4.83,5.15
4.815,5.13
4.81,5.13
4.825,5.135
4.825,5.135
4.815,5.115
4.805,5.12
4.815,5.13
4.815,5.125
4.81,5.105
4.8,5.105
4.795,5.105
4.8,5.095
4.8,5.08
4.785,5.065
4.785,5.085
4.79,5.095
4.79,5.075
4.77,5.06
4.78,5.06
4.77,5.065
4.77,5.055
4.75,5.035
4.75,5.05
4.76,5.05
4.77,5.04
4.765,5.01
4.76,5.015
4.775,5.035
4.775,5.025
4.765,5.0
4.745,5.015
4.755,5.025
4.765,5.015
4.775,5.005
4.755,4.995
4.76,5.0
4.78,5.005
4.755,4.99
4.76,4.985
4.77,4.995
4.77,5.0
4.775,4.995
4.76,4.985
4.76,4.99
4.77,5.0
4.785,4.985
4.765,4.975
4.765,4.985
4.765,4.99
4.77,4.99
4.75,4.975
4.74,4.98
4.755,4.99
4.76,4.985
4.76,4.97
4.76,4.98
4.765,4.98
4.775,4.99
4.76,4.985
4.76,4.99
4.785,4.995
4.79,5.005
4.79,5.015
4.79,5.055
4.81,5.23
4.815,5.315
4.885,5.93
4.98,5.685
5.395,5.49
5.81,5.435
5.67,5.35
5.29,5.245
5.17,5.115
5.195,4.945
5.21,4.705
5.2,4.415
5.2,4.1
5.23,3.83
5.24,3.565
5.22,3.33
5.205,3.105
5.215,2.86
5.215,2.595
5.205,2.385
5.165,2.275
5.14,2.19
5.11,2.1
5.04,2.035
4.945,2.015
4.855,2.005
4.83,2.01
4.64,1.99
4.485,1.97
4.44,1.99
4.48,2.01
4.56,2.015
4.605,2.06
4.615,2.16
4.61,2.325
4.635,2.52
4.635,2.76
4.655,3.055
4.7,3.38
4.735,3.71
4.75,4.03
4.73,4.3
4.72,4.565
4.705,4.81
4.66,5.015
4.63,5.235
4.635,5.44
4.66,5.585
4.675,5.685
4.665,5.77
4.67,5.825
4.665,5.845
4.67,5.925
4.645,5.96
4.64,6.01
4.64,6.05
4.64,6.09
4.65,6.1
4.665,6.14
4.685,6.18
4.695,6.19
4.68,6.225
4.67,6.27
4.68,6.305
4.69,6.34
4.675,6.365
4.675,6.42
4.705,6.46
4.715,6.495
4.71,6.53
4.68,6.575
4.69,6.62
4.7,6.65
4.675,6.675
4.68,6.705
4.7,6.75
4.71,6.765
4.735,6.805
4.72,6.84
4.71,6.865
4.735,6.9
4.765,6.895
4.765,6.905
4.775,6.92
4.795,6.915
4.805,6.895
4.815,6.86
4.815,6.82
4.825,6.785
4.825,6.73
4.84,6.64
4.845,6.58
4.86,6.5
4.89,6.415
4.89,6.315
4.87,6.22
4.87,6.145
4.89,6.04
4.905,5.945
4.91,5.845
4.905,5.785
4.9,5.76
4.88,5.63
4.88,5.56
4.87,5.505
4.885,5.46
4.885,5.395
4.865,5.355
4.85,5.33
4.85,5.305
4.835,5.28
4.81,5.235
4.83,5.23
4.85,5.22
4.86,5.195
4.845,5.185
4.825,5.165
4.835,5.175
4.835,5.17
4.83,5.16
4.815,5.14
4.81,5.15
4.805,5.15
4.81,5.135
4.815,5.13
4.805,5.14
4.81,5.145
4.805,5.135
4.8,5.125
4.795,5.14
4.79,5.145
4.785,5.145
4.77,5.145
4.79,5.15
4.815,5.16
4.83,5.15
4.805,5.13
4.79,5.13
4.79,5.145
4.81,5.15
4.805,5.135
4.785,5.125
4.79,5.14
4.79,5.13
4.785,5.13
4.79,5.11
4.775,5.115
4.79,5.12
4.795,5.115
4.79,5.09
4.785,5.1
4.79,5.105
4.785,5.08
4.765,5.07
4.755,5.075
4.77,5.075
4.775,5.06
4.76,5.055
4.76,5.055
4.765,5.045
4.765,5.045
4.755,5.03
4.745,5.02
4.75,5.04
4.755,5.025
4.75,5.0
4.735,5.005
4.745,5.015
4.76,5.005
4.75,4.995
4.74,4.98
4.74,4.995
4.74,4.995
4.74,4.985
4.72,4.97
4.725,4.98
4.735,4.985
4.735,4.985
4.725,4.975
4.725,4.985
4.75,5.0
4.755,4.975
4.745,4.965
4.735,4.99
4.74,4.985
4.74,4.98
4.735,4.965
4.72,4.965
4.735,4.98
4.735,4.975
4.73,4.96
4.72,4.96
4.75,4.98
4.75,4.965
4.75,4.965
4.735,4.955
4.745,4.975
4.755,4.97
4.74,4.965
4.73,4.955
4.735,4.97
4.74,4.975
4.755,4.965
4.74,4.955
4.735,4.965
4.76,4.98
4.77,4.98
4.755,4.97
4.76,4.99
4.79,5.035
4.795,5.13
4.8,5.5
4.84,6.0
4.92,5.975
5.115,5.635
5.545,5.46
5.875,5.405
5.685,5.36
5.33,5.305
5.2,5.225
5.21,5.11
5.22,4.945
5.25,4.68
5.265,4.37
5.265,4.03
5.27,3.69
5.275,3.585
5.25,3.08
5.235,2.83
5.235,2.635
5.25,2.495
5.22,2.355
5.185,2.215
5.145,2.11
5.065,2.065
4.97,2.035
4.885,1.995
4.805,1.975
4.695,1.975
4.58,1.96
4.51,1.945
4.52,1.96
4.585,1.995
4.59,2.02
4.58,2.075
4.56,2.175
4.56,2.34
4.575,2.53
4.59,2.725
4.61,2.985
4.645,3.315
4.66,3.425
4.695,3.94
4.69,4.245
4.685,4.55
4.685,4.805
4.675,5.025
4.65,5.23
4.655,5.465
4.665,5.63
4.67,5.74
4.65,5.785
4.635,5.84
4.63,5.895
4.645,5.93
4.635,5.95
4.63,5.995
4.645,6.055
4.645,6.055
4.625,6.08
4.615,6.115
4.61,6.155
4.605,6.165
4.595,6.19
4.57,6.21
4.58,6.26
4.585,6.28
4.575,6.31
4.565,6.33
4.565,6.385
4.56,6.425
4.565,6.47
4.55,6.49
4.54,6.545
4.555,6.585
4.56,6.62
4.565,6.66
4.555,6.705
4.575,6.76
4.58,6.79
4.585,6.81
4.6,6.855
4.625,6.9
4.64,6.905
4.645,6.905
4.66,6.91
4.69,6.915
4.715,6.89
4.73,6.845
4.74,6.805
4.77,6.76
4.785,6.745
4.815,6.595
4.83,6.505
4.85,6.41
4.87,6.32
4.895,6.22
4.89,6.11
4.9,6.025
4.91,5.94
4.92,5.84
4.91,5.75
4.9,5.675
4.9,5.62
4.91,5.555
4.895,5.49
4.885,5.445
4.88,5.415
4.875,5.385
4.86,5.335
4.845,5.31
4.85,5.29
4.855,5.275
4.84,5.24
4.82,5.225
4.825,5.225
4.82,5.225
4.81,5.22
4.815,5.195
4.815,5.215
4.82,5.205
4.815,5.195
4.81,5.18
4.8,5.195
4.81,5.205
4.81,5.2
4.8,5.19
4.79,5.19
4.81,5.205
4.825,5.19
4.805,5.18
4.79,5.19
4.8,5.205
4.81,5.205
4.805,5.195
4.79,5.185
4.795,5.195
4.8,5.19
4.8,5.18
4.79,5.185
4.79,5.185
4.795,5.19
4.795,5.17
4.785,5.15
4.78,5.16
4.795,5.165
4.79,5.15
4.775,5.13
4.765,5.135
4.77,5.135
4.775,5.125
4.765,5.105
4.755,5.11
4.765,5.115
4.77,5.1
4.765,5.08
4.76,5.08
4.765,5.09
4.755,5.08
4.755,5.06
4.73,5.06
4.745,5.06
4.755,5.055
4.74,5.035
4.73,5.025
4.74,5.035
4.745,5.045
4.75,5.03
4.73,5.015
4.735,5.025
4.745,5.03
4.735,5.02
4.745,5.005
4.735,5.015
4.745,5.02
4.75,5.015
4.74,5.005
4.73,5.01
4.75,5.005
4.75,5.005
4.74,4.985
4.74,4.99
4.75,5.0
4.75,5.0
4.75,4.985
4.75,4.98
4.745,4.995
4.76,5.0
4.745,4.975
4.745,4.975
4.755,4.985
4.755,4.985
4.765,4.985
4.76,4.975
4.755,4.985
4.76,4.98
4.77,4.975
4.75,4.965
4.76,4.98
4.775,4.975
4.76,4.98
4.755,4.965
4.745,4.975
4.76,4.975
4.775,4.985
4.77,4.965
4.77,4.975
4.79,5.01
4.795,5.005
4.805,5.045
4.805,5.22
4.835,5.71
4.885,6.035
4.995,5.765
5.325,5.47
5.81,5.41
5.915,5.4
5.39,5.285
5.19,5.205
5.22,5.095
5.25,4.915
5.245,4.625
5.25,4.285
5.27,3.93
5.295,3.555
5.29,3.19
5.26,2.895
5.25,2.685
5.28,2.53
5.28,2.4
5.25,2.25
5.21,2.14
5.175,2.075
5.1,2.025
5.015,1.98
4.945,1.96
4.855,1.975
4.73,1.965
4.665,1.95
4.665,1.965
4.71,1.985
4.725,2.0
4.705,2.05
4.655,2.14
4.65,2.295
4.64,2.5
4.645,2.75
4.645,3.06
4.67,3.435
4.68,3.79
4.675,4.14
4.665,4.485
4.66,4.82
4.655,5.1
4.635,5.33
4.62,5.55
4.63,5.745
4.66,5.865
4.68,5.935
4.68,5.97
4.685,6.02
4.695,6.065
4.705,6.1
4.705,6.12
4.705,6.145
4.72,6.175
4.725,6.195
4.73,6.22
4.705,6.24
4.7,6.28
4.705,6.32
4.7,6.36
4.685,6.4
4.67,6.445
4.67,6.495
4.65,6.51
4.625,6.555
4.61,6.605
4.625,6.64
4.63,6.675
4.615,6.705
4.6,6.75
4.61,6.815
4.63,6.845
4.61,6.87
4.61,6.91
4.615,6.955
4.635,6.98
4.65,6.985
4.64,6.995
4.675,7.0
4.69,7.01
4.71,6.965
